objectname,RA,DEC,period,PeriodError,magdata,sector,R2
TIC 290610129,140.4278313,2.517816944,0.69497848,0.000135664440997,0.111512233,[35],0.99826029
TIC 278829112,336.3305371,-36.49079425,0.245751801,9.010981268202708e-05,0.128100355,[28],0.998252798
TIC 375148300,89.08256566,-49.01178481,0.470400444,0.0001186790224425,0.198264407,"[33, 32, 34]",0.998252069
TIC 397023892,176.3503288,1.921350295,0.27854819,0.0001728635351446,0.157054995,[46],0.998239602
TIC 29780293,65.010762,-71.245643,0.414210479,8.554980526049051e-05,0.133070838,"[11, 9, 10, 12]",0.998234844
TIC 348773723,75.16913894,-14.38134423,0.443510552,8.689559182320054e-05,0.27095085,[5],0.998229815
TIC 406951407,290.2848891,51.03359268,0.361892387,7.625065448108459e-05,0.148556348,"[56, 54, 53, 14, 55]",0.99822165
TIC 60657338,138.03798,-8.347724999,0.299667287,7.886910697320324e-05,0.114166487,"[61, 8]",0.998218692
TIC 351397173,307.6383138,-62.8575485,0.463942991,0.0001088641464587,0.163045441,[27],0.998196705
TIC 441806350,265.7987369,77.17414497,0.504185795,0.0001076176882099,0.181618383,"[47, 60, 48, 26, 56, 52, 14, 41, 55, 40, 54, 51, 58, 49, 50, 57, 25]",0.998196497
TIC 224107299,292.7114949,5.516184769,0.610954845,0.0002451010354952,0.113341567,[54],0.998182804
TIC 286585105,271.7012921,15.92607899,0.282520757,6.421046752394244e-05,0.162525049,"[53, 40]",0.998181561
TIC 279637388,48.76491546,-64.48634586,0.361108049,7.299724612561703e-05,0.19200977,[30],0.998180265
TIC 152926076,338.4217481,-38.8898946,0.802073648,0.0011168421780527,0.243970427,[28],0.998166709
TIC 386952124,239.40124,-32.635033,0.87582746,0.0001522333751186,0.115472597,[12],0.998161591
TIC 22846570,204.3420176,41.57716168,0.569439129,0.000466820570646,0.106608937,"[49, 50]",0.998127953
TIC 201796819,35.40364225,-55.9768198,0.285191561,9.203396066405676e-05,0.126792538,"[3, 2]",0.998114809
TIC 167719897,103.2827708,-65.70177157,0.513292518,0.0001180084121612,0.140360394,"[63, 62, 65, 66, 64, 9, 61, 12, 11, 10]",0.998113762
TIC 92239585,172.516952,-48.99262492,0.660334553,0.0003708535528199,0.292680084,[37],0.998110296
TIC 26970485,293.8693349,53.13161625,0.530672588,0.0001053511143362,0.112083616,"[40, 54, 41, 55]",0.998107325
TIC 178876459,151.491473,-2.342634,0.382502574,8.40803134876767e-05,0.113515382,[8],0.998093059
TIC 151300352,258.7591621,-33.56115823,0.621185083,9.571908315540556e-05,0.102699267,"[39, 66, 12]",0.998086138
TIC 117378874,131.9488055,29.83116804,0.374387788,1.2e-05,0.324734445,"[21, 45, 46, 44]",0.998077817
TIC 50170202,278.1119442,14.5568792,0.588217238,0.0001838437439128,0.117628233,"[40, 53]",0.998072627
TIC 423119214,274.1313011,25.73188405,1.117215615,0.0003868483497203,0.146847125,[40],0.998058827
TIC 209394970,325.5259201,-25.47484168,0.634424676,0.0007858180219032,0.287491444,[28],0.998051567
TIC 426599291,304.8264734,33.01034671,0.523066279,8.749954065980817e-05,0.258232303,"[41, 55]",0.998010405
TIC 269852237,70.27112657,-78.64832978,0.561220553,0.0004494568653359,0.146509753,"[27, 29, 28, 35, 39, 38, 32]",0.998001058
TIC 349269725,108.951209,-61.354876,0.344046917,0.0001105585603046,0.10522628,"[8, 13, 12]",0.99796492
TIC 263930790,276.7498905,53.06230544,1.126519881,0.00148093019232,0.396778385,"[14, 53, 26, 15, 54, 18, 41, 55, 48, 58, 56, 25, 52]",0.997961606
TIC 298801915,143.3094857,-48.80921249,0.805908853,0.000166667460923,0.109355051,"[35, 36, 9, 63, 62]",0.997956883
TIC 206328160,354.3186177,-49.23772489,0.827515076,0.0001620880104015,0.264587031,[28],0.997946182
TIC 75818403,139.5267963,-46.08306716,0.563806122,0.0001195336516753,0.604724114,"[62, 63, 9, 8]",0.997944773
TIC 269891803,44.38936581,35.23366517,0.473501514,0.0003060611374633,0.50042922,[58],0.997916689
TIC 37601240,93.15521509,-25.26873526,0.731370103,0.000157407387618,0.398269122,"[33, 6]",0.997891049
TIC 260842067,189.1787235,-53.6936651,0.373160147,0.0001162281598128,0.108724141,"[37, 11, 38, 10]",0.997855477
TIC 389869955,87.84057678,-68.21223697,0.643332044,0.0001350701521888,0.282726743,"[31, 38, 30, 29, 39, 36, 28, 35]",0.997847348
TIC 193770329,268.1627669,43.824816,0.316270924,6.329672530612615e-05,0.583234154,"[26, 25]",0.997845901
TIC 261677352,185.9171947,-56.27570732,1.148595074,0.0001659956299661,0.127738083,"[64, 11, 10]",0.997825452
TIC 395181648,205.1412305,-73.56244396,0.656924694,0.0001177378191744,0.39107731,"[39, 38]",0.997824847
TIC 186595806,44.97130518,38.02999525,0.387202985,0.0001640999767971,0.255960459,[18],0.99781306
TIC 138960108,294.9298609,40.14700282,0.442090222,0.0002535800954786,0.139027106,[14],0.997808757
TIC 295048755,269.5126332,-70.24792168,0.3950562,0.0001551913656503,0.250672082,[39],0.997791574
TIC 144522855,50.94222912,-25.48648423,0.665209657,0.0002039983376147,0.305570792,[31],0.997778539
TIC 180730928,129.5374184,-40.08108724,1.135909755,0.0001886969459636,0.102480423,"[61, 62, 8]",0.997767943
TIC 364399376,119.7611354,-61.58360401,0.282470819,7.433570189739367e-05,0.124030576,"[61, 28, 34, 1, 37, 36, 35, 31, 38, 64, 4, 62, 63, 7, 8, 11, 27]",0.997740577
TIC 351559719,309.7451161,-60.90157652,0.324342565,6.16369344056132e-05,0.214158314,[27],0.997737001
TIC 470969737,110.4075902,49.54794847,0.448106268,8.825534144670911e-05,0.147447792,"[20, 47]",0.997683718
TIC 345482340,68.51842466,8.73389011,0.365218814,7.387532500870615e-05,0.3502189,[5],0.997677135
TIC 12654875,335.9180408,-15.90708257,0.899683231,0.0003119303642643,0.118115594,[42],0.99766245
TIC 452786194,68.46940292,1.671796021,1.018744545,0.0001674116619713,0.107886904,[5],0.997627267
TIC 37570212,135.2709295,-27.24761788,0.364209836,0.0002242769607187,0.133249582,[62],0.99762225
TIC 384355530,136.1485032,-54.01643835,0.96071918,0.0008103191708771,0.45126526,[36],0.997577079
TIC 287095354,137.4830647,54.48825702,0.47925405,0.0003366049070417,0.481155996,"[47, 21]",0.997576042
TIC 126336928,315.6079453,27.80734438,0.697670691,0.0001327170630194,0.132306692,"[15, 55, 41]",0.997555199
TIC 138887802,294.9627171,38.35219718,0.594350652,0.0005473249385458,0.221169415,"[54, 40, 55, 41]",0.997553045
TIC 219092860,269.0572609,68.11992037,0.37701478,9.068308525065496e-05,0.146011573,"[17, 16, 19, 18, 60, 56, 58, 49, 48, 59, 14, 41, 51]",0.997545458
TIC 159854358,236.7891372,53.02404635,0.326617669,6.763953910916744e-05,0.111315191,"[50, 16, 24, 51, 23, 49]",0.997544038
TIC 408242182,63.12468199,32.63955533,0.619927566,0.0005564081638197,0.115816316,[43],0.997532627
TIC 239990694,94.60721317,34.49417885,0.779745494,0.0001248512334881,0.303186364,"[43, 45]",0.997504062
TIC 307210445,124.5625372,-67.95634072,0.631095736,0.000167093124738,0.114657722,"[29, 35, 37, 36, 28, 39, 32, 38]",0.997489629
TIC 340071430,290.8352843,15.78728979,0.294547858,0.0001109272936607,0.136117047,"[40, 54]",0.997479418
TIC 158366841,274.4691063,23.14755974,0.326660458,6.198085943305302e-05,0.10750288,[26],0.997474923
TIC 11002748,56.20413949,-3.078622126,0.779663699,0.0001242283444636,0.227736662,[5],0.99747147
TIC 356701798,254.8455062,70.57691232,1.073839497,0.0002283348832376,0.163160401,"[60, 22, 54, 57, 15, 26, 25, 20, 50, 52, 48, 55, 53, 16, 47, 49, 58, 23, 56, 17, 24, 19, 18]",0.997439014
TIC 177283493,102.468455,-73.40078117,0.752448159,0.0001432759702542,0.18844858,"[39, 30, 61, 28, 33, 29, 37, 66, 63, 27, 34, 62, 31, 32, 36, 64, 38]",0.997430744
TIC 257074224,330.4027143,9.98282578,0.586218242,0.0004896631870675,0.116366991,[55],0.997399326
TIC 5713097,179.1428814,-18.06485479,0.41568498,9.921162429478562e-05,0.134410283,[36],0.997389311
TIC 403136932,333.7673761,-54.27832545,0.302918356,9.522934068254364e-05,0.94308839,[1],0.997388169
TIC 14842303,306.3776359,37.42998015,0.773069178,0.0001782513555392,0.14602956,"[55, 41, 15]",0.997376169
TIC 256797617,301.070114,61.09232936,0.250729581,5.178223254240676e-05,0.653653022,[24],0.99737521
TIC 165124220,46.2634115,-38.37477053,0.402955111,0.0002708193291234,0.556603177,"[30, 31]",0.997359666
TIC 366743039,188.4635461,1.9512807,0.260542157,9.304092668957388e-05,0.113174323,[46],0.997345933
TIC 320928345,271.7701738,29.31523981,0.566928231,8.456797102811358e-05,0.110969567,[40],0.99732566
TIC 431527184,357.381366,53.13462285,0.99821546,0.000144533895173,1.185425506,[24],0.997259268
TIC 125914887,70.68553818,24.6773964,0.355351192,7.336974383343423e-05,0.150100043,"[43, 44]",0.997243228
TIC 457345960,157.20642,-57.766026,0.425348443,0.0001132927712616,0.129450906,"[10, 64, 63, 36]",0.997240623
TIC 144307714,354.6090099,-45.20186562,0.404069776,0.0001049299172435,0.159315462,"[28, 29]",0.997229578
TIC 209889358,211.2907848,-57.78293211,0.802199829,0.0001816587622444,0.187589524,[65],0.997222084
TIC 301376799,52.72854429,-3.069164875,0.386306366,8.880926519144213e-05,0.116139279,[31],0.997192918
TIC 15373544,185.0559031,-52.63033108,0.371945203,0.0001697385216195,0.113481674,[37],0.997187529
TIC 76392012,269.6871207,-55.27335183,0.439132205,9.092012552099294e-05,0.280653102,[39],0.997185993
TIC 375814451,313.2791555,10.42777715,0.545033333,0.0001105546063483,0.137355328,[55],0.997166598
TIC 152796589,304.99234,-32.61652094,1.137282082,0.00022822076118,0.255111957,[27],0.997165605
TIC 75703490,237.167002,-54.243828,0.423016947,8.505610633161806e-05,0.121327951,"[12, 65, 39]",0.997143472
TIC 236017957,251.826388,24.94519153,0.609143285,0.0001199428886962,0.429375186,[52],0.997136135
TIC 157420463,264.6198977,36.15009311,0.426347972,9.776668363714077e-05,0.130384185,"[26, 25]",0.997125354
TIC 149976187,90.29613026,-63.53351917,0.897997137,0.0001595515479942,0.162921148,"[62, 7, 10, 63, 61, 13, 66, 65]",0.997081785
TIC 211412634,321.9168273,-31.79558615,0.753129546,0.0001352675240289,0.380658105,"[1, 28]",0.99707471
TIC 72684242,208.9436774,-29.18980558,0.295363561,7.986474604334527e-05,0.109010225,[37],0.997073802
TIC 397520699,182.4885401,11.05873238,0.322675869,8.953053089922906e-05,0.122237483,[46],0.997070468
TIC 28565554,282.1678442,29.91500916,0.347258479,9.947381755252812e-05,0.100593594,"[54, 53]",0.997067727
TIC 399423563,163.9336679,-68.79088555,0.884242542,0.0002719160617298,0.161820432,"[65, 64, 11, 10]",0.997009627
TIC 14498338,111.0874836,15.04697331,0.531354889,0.0001025107551729,0.154811714,"[33, 46, 44, 45]",0.997000921
TIC 151684687,167.0470265,-39.7577724,0.549280482,0.0001160920704778,0.150410576,[36],0.99697232
TIC 142383896,197.1742924,65.66679776,0.625199624,0.0001085107016395,0.34626899,"[49, 41, 48]",0.99693582
TIC 220433364,73.3772719,-55.85879584,0.854925335,0.0001589029384367,0.13876638,"[5, 2, 9, 6, 10, 4, 3, 65, 63, 13, 66, 30, 12, 64, 32]",0.996930604
TIC 164250471,304.4955466,-28.13313298,1.175701745,0.0002069135749464,0.303824697,[27],0.996930557
TIC 467688246,60.9871805,35.34725441,0.299514173,6.70278716545591e-05,0.13184559,[59],0.996917025
TIC 8008612,234.5673395,-32.48988199,0.700888859,0.0001405733375203,0.28928054,[38],0.996891917
TIC 121108244,287.0808776,40.04636636,0.394831807,8.025448363979563e-05,0.13171012,"[54, 14, 53, 41, 40]",0.996888215
TIC 199688409,253.0514502,57.72546907,0.868904388,0.0004200925973944,0.293023639,"[19, 56, 16, 26, 22, 40, 15, 41, 53, 48, 14, 51, 58, 55, 50, 23, 59, 47, 20, 49, 57, 17, 60, 25, 54, 52, 21, 18]",0.996866475
TIC 206360297,356.5312475,-51.74859032,0.338486547,8.577199856687469e-05,0.117598424,"[28, 29]",0.996861836
TIC 43216747,169.2057819,44.90796191,0.87521846,0.0001371674813911,0.105798563,"[22, 48]",0.996838181
TIC 266738805,119.5578215,2.230755306,0.592025821,0.0001042901603286,0.272569283,[61],0.996723374
TIC 138543573,158.9819204,63.59233685,1.164503013,0.0002267169349655,0.285748082,"[41, 47, 21, 48]",0.996671932
TIC 365179381,22.81274949,8.589585045,0.602052567,0.0006779774661491,0.114470777,"[43, 42]",0.996654138
TIC 7849727,275.4096746,42.16880293,0.994313351,0.0001717744105981,0.315328124,"[53, 40, 14, 52, 26, 54]",0.996651791
TIC 294598376,302.2100824,48.91094762,0.372227481,7.634878318159295e-05,0.122707305,"[14, 41, 54, 15]",0.996648453
TIC 411950369,271.1922721,-62.07493792,0.687658422,0.0001362934587302,0.270700312,[39],0.996620061
TIC 312690208,89.05067643,34.74958041,0.58396598,0.0005876022000424,0.170677294,"[43, 45]",0.996618535
TIC 447363101,157.0353811,-53.97670931,0.382800677,6.601895978314565e-05,0.119542886,"[36, 10, 9, 37]",0.996602829
TIC 396537777,213.5385498,-76.70001918,0.498674335,0.0001079378782614,0.297420671,"[39, 38]",0.99659858
TIC 71733721,166.3777422,-44.95594164,0.321685919,8.853277202906081e-05,0.101126086,"[36, 37]",0.99657116
TIC 34845527,96.2832947,-14.48010936,0.752677317,0.0001448642615103,0.129184175,[33],0.996534453
TIC 256562587,299.8191006,62.67994093,0.249312766,4.400306402010574e-05,0.297230256,[24],0.99650993
TIC 35374399,315.2468218,-7.517999875,0.798041345,0.0005819095243998,0.385285809,[55],0.996440164
TIC 80312842,165.2437873,-53.05331716,0.52146053,0.0001445823194925,0.115837023,"[37, 36]",0.996439718
TIC 142013583,96.20289086,-72.0110005,0.321918757,0.0001626393958379,0.163258056,"[65, 62, 66, 64, 61, 63, 10, 9, 13, 11]",0.996312944
TIC 402857166,225.2313354,-73.29170625,0.424448587,8.453222946127531e-05,0.101779871,[39],0.996178195
TIC 121092386,57.33727097,-20.87409889,0.843932362,0.0009564322202402,0.395421686,[4],0.996123721
TIC 14124732,77.40407942,-36.82507538,0.417813525,0.0002255753717749,0.149580326,[32],0.996100711
TIC 219328400,333.519513,-55.445127,0.339015047,0.0001651818201213,0.1473786,[1],0.996098339
TIC 201740880,2.147184653,51.36160849,0.90315545,0.0006949564727123,0.158619651,[57],0.99608961
TIC 120569215,285.6031141,36.91319739,0.707216884,0.0001632289825459,0.234244488,[53],0.996001203
TIC 80367998,103.9914912,29.13024026,0.745862147,0.0002236176467709,0.102919743,"[45, 47, 44]",0.995952729
TIC 309850209,229.2632409,53.54111358,0.528402854,8.302596702122801e-05,0.315990366,"[51, 49]",0.995944527
TIC 84336941,57.97244145,24.38696594,0.836892939,0.0008462967834647,0.122668749,"[42, 43, 44]",0.99586697
TIC 148559140,164.2816736,-6.273353349,0.826703792,0.000261520170116,0.256723005,[36],0.995805495
TIC 42380035,286.5549683,31.7977164,0.956268388,0.0002196916574858,0.199335504,"[53, 54]",0.995723597
TIC 278731274,99.52801801,-56.08147628,0.996921917,0.0001727185556524,0.107382274,"[36, 4, 33, 37, 28, 30, 29, 34, 32, 38, 35, 5, 27, 11, 8, 7, 31, 10, 62, 63, 66, 65, 6, 12, 13, 61, 9, 39]",0.995709999
TIC 285118453,190.0133095,27.49892578,0.585998588,0.0001092989405094,0.349856036,[49],0.995636679
TIC 94281510,58.08089729,31.14295916,1.001292542,0.0001633742722279,0.157118252,[44],0.995598089
TIC 241168015,115.8195635,45.21693469,0.616209536,0.0001009262974816,0.132708062,"[60, 47]",0.99557565
TIC 67515742,29.44190041,38.0745642,1.00901988,0.0001367958749553,0.436641254,[58],0.995540342
TIC 61779944,78.70172568,25.65190296,0.97863591,0.0001776140333981,0.155512949,"[43, 45]",0.995504294
TIC 83914837,218.021343,-27.709135,0.913008981,0.001003696902517,0.144990513,"[11, 38]",0.995441213
TIC 258351350,296.5105835,69.91916705,0.773804169,0.0002992243866999,0.156414584,"[60, 48, 57, 47, 49, 58, 56, 53, 55, 52, 40, 41, 14, 21, 51, 24, 19, 20, 16, 25, 22, 23, 17, 26, 15, 18, 50]",0.995361156
TIC 348865032,61.28721136,29.08810983,0.337211284,8.188046543753498e-05,0.108720358,[44],0.995358709
TIC 149118068,231.929161,-39.30233476,0.385971157,0.0001724760847723,0.143523805,[38],0.995317053
TIC 241843363,217.089916,-38.204016,0.333784576,0.0001464156912278,0.116569693,[11],0.995257792
TIC 266032748,14.49791532,9.678144286,0.813733149,0.0001903577314102,0.426792501,"[43, 42]",0.99514248
TIC 184791716,109.6864388,19.63657274,0.573415033,0.0001717816922238,0.107570292,"[45, 44, 46]",0.995137671
TIC 46867880,97.12782713,20.07180595,0.80379422,0.0001557593955346,0.11455001,"[43, 45]",0.995133081
TIC 371119381,228.0744127,-33.56583756,0.786033045,0.0010408038302535,0.174589322,[38],0.995028623
TIC 100098086,24.14768981,-44.16428916,0.360129327,8.009251076503464e-05,0.110324749,"[29, 30]",0.99502018
TIC 440497672,196.656362,-64.560249,0.976113784,0.0001747782518486,0.186162749,"[65, 64]",0.994998083
TIC 312160410,313.2783205,53.07926793,0.302387058,6.235464985167927e-05,0.204984373,"[15, 56, 55]",0.994904787
TIC 120626764,285.7275163,39.8412978,0.959677399,0.0001597868401656,0.448383731,"[54, 41, 14, 26, 53, 40]",0.994779398
TIC 1233303929,245.0020979,-51.12542664,0.770633994,0.0008092727515842,0.315204094,[39],0.994758407
TIC 157652824,279.5861319,37.4713603,0.646180268,0.0005812736517959,0.280609771,"[40, 53, 26]",0.994728751
TIC 1414238,131.8524422,-29.77303326,0.362927372,0.0001184134823865,0.136458316,[35],0.994298317
TIC 19908570,140.7093173,-29.91749773,0.871041552,0.0001898287267798,0.148252392,[35],0.994280352
TIC 456729252,315.5951573,13.21186363,0.666792192,0.0005467565987879,0.218232239,[55],0.994210383
TIC 229082842,68.90065367,-0.874104537,0.376124401,0.0001159942722863,0.172278907,[5],0.994208638
TIC 54000650,159.7075451,-31.68178654,0.681999329,0.0004517932340028,0.402779914,[36],0.994183008
TIC 270039561,311.7336565,-29.84602071,0.699644796,0.0008766992931008,0.108899212,[27],0.994137472
TIC 12632044,53.18112299,-8.927570523,0.201665597,5.572462424473221e-05,0.11918182,[4],0.994017872
TIC 144253818,328.8964722,-45.20064596,0.37834838,0.000190742125087,0.13385738,[28],0.993990938
TIC 51632830,311.6623023,-9.895071111,0.372945193,0.0001191698046557,0.103338565,[54],0.993915553
TIC 320054541,293.4581827,-53.99238183,0.229477362,7.787228722442152e-05,0.113551809,[27],0.993892805
TIC 263324962,230.7583666,-68.43118596,0.302310852,0.0001009435346118,0.129858583,[39],0.993815082
TIC 289716926,159.0894914,55.8039269,0.591431708,8.190724790290744e-05,0.114282084,"[21, 48]",0.993724749
TIC 308851965,122.6597501,-64.11906506,0.340037874,5.086558255196993e-05,0.109700236,"[34, 37, 36, 38, 28, 35, 31]",0.993488776
TIC 106736557,160.6222363,-37.83805156,0.361290056,9.81847631486588e-05,0.102032196,[63],0.993247917
TIC 296977859,174.2209666,-16.14834921,0.29725198,6.675943997170005e-05,0.115195338,[36],0.992852005
TIC 17568668,244.2263724,31.12260637,0.567606166,0.0001153195891961,0.428417347,"[25, 24]",0.992829384
TIC 389968719,277.2983947,56.51176012,0.331759519,7.191259913961845e-05,0.27402397,"[24, 25, 26]",0.992762942
TIC 31415131,88.90057685,-70.21865553,0.789771192,0.0001337243187699,0.214691658,"[65, 61, 63, 10, 12, 9, 11, 64]",0.992313749
TIC 162091088,168.200197,-42.68724,1.120201027,0.0002054327648007,0.104392012,"[10, 36, 37]",0.992220655
TIC 252868083,51.61523301,49.03677142,1.125004197,0.0001820392060801,0.133141213,[58],0.991441853
TIC 48063034,147.483591,-34.112322,0.586358286,0.0001887227012953,0.112247551,[9],0.991171312
TIC 157365951,238.2701668,44.96237942,0.167513662,0.0001788991281108,0.108364044,"[50, 24, 51, 23]",0.996668396
TIC 149917543,160.6449197,64.70150618,0.197639557,7.374785034726547e-05,0.171921261,"[41, 48, 47]",0.992631636
